task,tps,accuracy
waitingline-reverse,6.061330669330669,81.0
waitingline-reverse,6.489826617826619,88.0
waitingline-reverse,6.771437451437451,81.0
waitingline-reverse,7.349391053391052,79.0
waitingline-reverse,7.886730158730159,78.0
waitingline-shuffle,3.269255189255189,80.0
waitingline-shuffle,3.6416872016872026,63.0
waitingline-shuffle,4.022905094905096,39.0
waitingline-shuffle,4.582152958152958,20.0
waitingline-shuffle,5.12711111111111,13.0
waitingline-sort,4.377073593073592,27.0
waitingline-sort,4.9689235209235205,22.0
waitingline-sort,5.757714285714285,15.0
waitingline-sort,6.547047619047619,12.0
waitingline-sort,7.210666666666666,10.0
avg,1.7053369188106027,90.0
avg,1.8287981958630894,96.0
avg,1.8337773461872138,91.0
avg,1.9963585434173665,88.0
avg,2.1497351410804093,94.0
avg,2.281276233756768,88.0
avg,2.309207675647304,98.0
avg,2.311556694377747,95.0
avg,2.3138247955332716,83.0
avg,2.525316362663908,95.0
avg,2.5305000012041345,98.0
avg,2.581641433464331,94.0
avg,2.610505289879203,72.0
avg,2.6213715460418916,85.0
avg,2.7419895368636786,27.0
avg,2.799095630188566,96.0
avg,2.8299006244118816,98.0
avg,3.0871465014496113,88.0
avg,3.1849934259429005,94.0
avg,3.2469134626410168,97.0
avg,3.269255189255189,80.0
avg,3.2986904264179797,95.0
avg,3.348331855279225,18.0
avg,3.6416872016872026,63.0
avg,3.7551983112493565,91.0
avg,3.8649387659946273,91.0
avg,4.000072017096991,91.0
avg,4.022905094905096,39.0
avg,4.025823177895973,91.0
avg,4.270025974025974,83.0
avg,4.37638784744667,13.0
avg,4.377073593073592,27.0
avg,4.582152958152958,20.0
avg,4.593558441558442,86.0
avg,4.665939393939394,100.0
avg,4.8637691197691195,82.0
avg,4.867661819661818,94.0
avg,4.9689235209235205,22.0
avg,5.12711111111111,13.0
avg,5.208796536796537,78.0
avg,5.240320568320568,10.0
avg,5.402793650793651,100.0
avg,5.608507936507936,80.0
avg,5.611047619047619,95.0
avg,5.729523809523809,78.0
avg,5.757714285714285,15.0
avg,6.0403809523809535,76.0
avg,6.061330669330669,81.0
avg,6.113777777777777,99.0
avg,6.210299922299922,5.0
avg,6.323428571428572,87.0
avg,6.405714285714287,82.0
avg,6.489826617826619,88.0
avg,6.547047619047619,12.0
avg,6.667415547415545,93.0
avg,6.771437451437451,81.0
avg,6.821333333333334,73.0
avg,6.887619047619047,78.0
avg,6.914666666666667,99.0
avg,6.928761904761906,70.0
avg,7.075809523809526,84.0
avg,7.210666666666666,10.0
avg,7.349391053391052,79.0
avg,7.370666666666666,59.0
avg,7.496380952380953,98.0
avg,7.70752978703443,91.0
avg,7.781333333333333,74.0
avg,7.886730158730159,78.0
avg,8.08,78.0
avg,8.533333333333333,75.0
avg,8.570666666666666,66.0
avg,9.565772893772893,91.0
avg,9.786666666666667,76.0
avg,10.267076923076923,87.0
avg,11.053714285714285,100.0
avg,11.210989898989897,85.0
avg,11.406476190476189,86.0
avg,11.829333333333334,100.0
avg,12.101333333333335,88.0
avg,12.608000000000002,100.0
avg,12.917333333333335,88.0
avg,13.013333333333335,100.0
avg,13.22666666666667,88.0
avg,14.133333333333335,89.0
avg,14.373333333333335,100.0
