task,tps,accuracy
waitingline-remove_random,5.997714285714284,76.0
waitingline-remove_random,7.018666666666666,69.0
waitingline-replace_index,4.623746031746031,91.0
waitingline-replace_index,5.502222222222223,89.0
waitingline-replace_index,6.207619047619047,87.0
waitingline-replace_index,6.710095238095239,88.0
waitingline-replace_index,7.304380952380955,88.0
waitingline-replace_random,4.697523809523808,93.0
waitingline-replace_random,5.729904761904762,88.0
waitingline-replace_random,6.4319999999999995,85.0
waitingline-replace_random,6.9714285714285715,74.0
waitingline-replace_random,7.685333333333334,76.0
waitingline-reverse,7.205552669552667,91.0
waitingline-reverse,7.348562548562548,97.0
waitingline-reverse,7.709010101010099,97.0
waitingline-reverse,8.083809523809522,91.0
waitingline-reverse,8.533333333333331,91.0
waitingline-shuffle,3.281161505161505,81.0
waitingline-shuffle,3.8354862914862924,64.0
waitingline-shuffle,4.29355266955267,40.0
waitingline-shuffle,5.043809523809523,22.0
waitingline-shuffle,5.538285714285714,14.000000000000002
waitingline-sort,4.3348571428571425,28.000000000000004
waitingline-sort,5.432,25.0
waitingline-sort,6.098285714285713,26.0
waitingline-sort,6.484571428571431,23.0
waitingline-sort,7.088000000000002,23.0
avg,1.6165875515557613,98.0
avg,1.7314635964446432,92.0
avg,1.778138353730884,97.0
avg,1.9981826849349287,90.0
avg,2.0205285313520034,96.0
avg,2.0248030111565654,96.0
avg,2.0315592657080583,95.0
avg,2.2252682340527965,28.000000000000004
avg,2.2436274230934963,97.0
avg,2.250463362257051,94.0
avg,2.310615160866185,85.0
avg,2.368596019450592,88.0
avg,2.5917211542746776,97.0
avg,2.6101882818222775,94.0
avg,2.6344494278722808,23.0
avg,2.6663008246190056,98.0
avg,2.7741336076692114,83.0
avg,2.817700369967002,79.0
avg,3.0741256282491984,92.0
avg,3.0747257091189635,97.0
avg,3.1294884293486045,90.0
avg,3.2773636141288534,26.0
avg,3.281161505161505,81.0
avg,3.348641269801361,79.0
avg,3.592904711250222,25.0
avg,3.6542632478632475,24.0
avg,3.682676523046191,97.0
avg,3.740165295048052,86.0
avg,3.7482989112710476,85.0
avg,3.8354862914862924,64.0
avg,3.9681811521811516,75.0
avg,4.29355266955267,40.0
avg,4.3348571428571425,28.000000000000004
avg,4.3925772005772,84.0
avg,4.41499567099567,94.0
avg,4.532395362463473,92.0
avg,4.569201465201464,27.0
avg,4.605616292204527,23.0
avg,4.623746031746031,91.0
avg,4.697523809523808,93.0
avg,4.716571428571428,75.0
avg,5.043809523809523,22.0
avg,5.268825396825398,82.0
avg,5.315047619047619,89.0
avg,5.432,25.0
avg,5.444084804084804,27.0
avg,5.475964431930094,92.0
avg,5.502222222222223,89.0
avg,5.515428571428571,72.0
avg,5.538285714285714,14.000000000000002
avg,5.707856587856587,23.0
avg,5.729904761904762,88.0
avg,5.846984126984128,75.0
avg,5.997714285714284,76.0
avg,6.0501232101232105,100.0
avg,6.06247619047619,87.0
avg,6.098285714285713,26.0
avg,6.207619047619047,87.0
avg,6.355316683316684,80.0
avg,6.3839999999999995,70.0
avg,6.4319999999999995,85.0
avg,6.484571428571431,23.0
avg,6.530285714285714,87.0
avg,6.710095238095239,88.0
avg,6.750689310689309,18.0
avg,6.950095238095238,64.0
avg,6.9714285714285715,74.0
avg,7.018666666666666,69.0
avg,7.088000000000002,23.0
avg,7.205552669552667,91.0
avg,7.269333333333334,85.0
avg,7.304380952380955,88.0
avg,7.348562548562548,97.0
avg,7.360253968253969,100.0
avg,7.616380952380953,78.0
avg,7.685333333333334,76.0
avg,7.709010101010099,97.0
avg,7.955809523809526,100.0
avg,8.042666666666667,78.0
avg,8.083809523809522,91.0
avg,8.533333333333331,91.0
avg,8.657523809523811,100.0
avg,8.82057142857143,73.0
avg,9.237333333333334,100.0
avg,9.402666666666667,72.0
