task,tps,accuracy
waitingline-remove_random,2.875080919080919,98.0
waitingline-remove_random,4.646192918192917,94.0
waitingline-remove_random,6.762666666666668,79.0
waitingline-remove_random,7.978666666666666,53.0
waitingline-remove_random,10.58666666666667,46.0
waitingline-replace_index,1.154496194977527,92.0
waitingline-replace_index,4.063225663225663,88.0
waitingline-replace_index,6.341714285714286,82.0
waitingline-replace_index,7.620571428571427,73.0
waitingline-replace_index,8.994943722943722,64.0
waitingline-replace_index,10.182095238095238,55.00000000000001
waitingline-replace_random,1.223540020902729,100.0
waitingline-replace_random,3.993745809745809,100.0
waitingline-replace_random,6.406476190476191,88.0
waitingline-replace_random,8.157714285714286,75.0
waitingline-replace_random,10.181333333333333,60.0
waitingline-replace_random,12.037333333333333,45.0
waitingline-reverse,1.5674002616120262,99.0
waitingline-reverse,6.6176969696969685,81.0
waitingline-reverse,6.6824242424242435,57.99999999999999
waitingline-reverse,7.094974358974359,95.0
waitingline-reverse,7.197887445887445,45.0
waitingline-reverse,8.573460317460317,32.0
waitingline-shuffle,1.2058661654402618,100.0
waitingline-shuffle,2.957569541569541,97.0
waitingline-shuffle,3.521316017316018,81.0
waitingline-shuffle,4.055757575757577,48.0
waitingline-shuffle,4.800173160173161,19.0
waitingline-shuffle,6.45384126984127,7.000000000000001
waitingline-sort,1.1827939194197414,36.0
waitingline-sort,3.7773994893994898,32.0
waitingline-sort,5.820571428571429,27.0
waitingline-sort,7.156571428571428,15.0
waitingline-sort,8.986181818181818,15.0
waitingline-sort,10.314666666666668,8.0
avg,1.0041056943433853,100.0
avg,1.0324892232265115,94.0
avg,1.1105507165158153,99.0
avg,1.1190479378478717,100.0
avg,1.1394787580647423,87.0
avg,1.15370865501026,99.0
avg,1.154496194977527,92.0
avg,1.1827939194197414,36.0
avg,1.2058661654402618,100.0
avg,1.2161534773997478,100.0
avg,1.223540020902729,100.0
avg,1.2409439585763273,98.0
avg,1.311524133217311,30.0
avg,1.3756680864617965,100.0
avg,1.4302503149509542,100.0
avg,1.449332375009876,25.0
avg,1.4565241451973245,89.0
avg,1.4592508077825506,94.0
avg,1.5674002616120262,99.0
avg,1.611222964522368,100.0
avg,1.7460134050373532,92.0
avg,1.7563653660876397,99.0
avg,1.7585526497534816,100.0
avg,1.8625058198288582,99.0
avg,1.9558937538187684,28.000000000000004
avg,2.0565655364482116,100.0
avg,2.071557348305626,99.0
avg,2.0825244870051,91.0
avg,2.139360654985958,99.0
avg,2.166958136413086,95.0
avg,2.302231803994347,25.0
avg,2.3523418424620544,100.0
avg,2.3728167343611433,99.0
avg,2.5563603854988552,87.0
avg,2.654091534230665,88.0
avg,2.7468286592841995,96.0
avg,2.7576916597081227,99.0
avg,2.790513300568841,91.0
avg,2.7940660555141106,26.0
avg,2.875080919080919,98.0
avg,2.957569541569541,97.0
avg,2.9819677593731324,25.0
avg,3.3358476147036953,24.0
avg,3.3843718097835747,72.0
avg,3.423328506283609,98.0
avg,3.472691003905433,88.0
avg,3.521316017316018,81.0
avg,3.5615536319620316,80.0
avg,3.7773994893994898,32.0
avg,3.8745387945387946,100.0
avg,3.895828615828616,78.0
avg,3.9667433062991013,22.0
avg,3.993745809745809,100.0
avg,4.055757575757577,48.0
avg,4.063225663225663,88.0
avg,4.116103027407374,21.0
avg,4.234329840636354,91.0
avg,4.646192918192917,94.0
avg,4.800173160173161,19.0
avg,5.153534465534465,18.0
avg,5.452190476190477,62.0
avg,5.589719169719171,100.0
avg,5.790183150183151,85.0
avg,5.820571428571429,27.0
avg,6.008507936507938,92.0
avg,6.333513216574085,80.0
avg,6.341714285714286,82.0
avg,6.406476190476191,88.0
avg,6.45384126984127,7.000000000000001
avg,6.6176969696969685,81.0
avg,6.6824242424242435,57.99999999999999
avg,6.7203809523809515,49.0
avg,6.762666666666668,79.0
avg,7.094974358974359,95.0
avg,7.156571428571428,15.0
avg,7.197887445887445,45.0
avg,7.2248888888888905,100.0
avg,7.541333333333334,76.0
avg,7.620571428571427,73.0
avg,7.666285714285713,68.0
avg,7.679515151515151,32.0
avg,7.978666666666666,53.0
avg,8.157714285714286,75.0
avg,8.573460317460317,32.0
avg,8.620796092796093,9.0
avg,8.854095238095237,20.0
avg,8.986181818181818,15.0
avg,8.994943722943722,64.0
avg,9.017904761904763,100.0
avg,9.152658008658008,55.00000000000001
avg,9.324190476190477,71.0
avg,10.015335775335775,14.000000000000002
avg,10.181333333333333,60.0
avg,10.182095238095238,55.00000000000001
avg,10.314666666666668,8.0
avg,10.488380952380956,37.0
avg,10.58666666666667,46.0
avg,11.221333333333337,100.0
avg,11.541333333333336,55.00000000000001
avg,12.037333333333333,45.0
avg,13.573333333333334,99.0
avg,13.866666666666667,39.0
